participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
60e042e96ad6807c0c63b1c8,comprehension,85,comprehension,27,No,No,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,Filler,17,NA,28,NA,5-Very Natural,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,comprehension,90,comprehension,29,No,No,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,Filler,36,NA,30,NA,5-Very Natural,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,comprehension,109,comprehension,31,Yes,Yes,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,Filler,9,NA,32,NA,5-Very Natural,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,comprehension,82,comprehension,33,No,Yes,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,Filler,19,NA,34,NA,5-Very Natural,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,comprehension,92,comprehension,35,No,No,2024-05-08 07:56:52,Yes,UK
60e042e96ad6807c0c63b1c8,Filler,27,NA,36,NA,5-Very Natural,2024-05-08 07:56:52,Yes,UK
